EventId,EventTemplate,Occurrences
ab0aaa2e,<*>: [attempt_1445144423722_0020_m_000005_0] using containerId: [container_1445144423722_0020_01_000007 on NM: [MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>],1
de36568d,<*>: [attempt_1445144423722_0020_m_000006_0] using containerId: [container_1445144423722_0020_01_000008 on NM: [MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>],1
b2985a98,<*>: [attempt_1445144423722_0020_m_000007_0] using containerId: [container_1445144423722_0020_01_000009 on NM: [MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>],1
2d6bf440,<*>: [attempt_1445144423722_0020_m_000008_0] using containerId: [container_1445144423722_0020_01_000010 on NM: [MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>],1
4abdaa7b,<*>: [attempt_1445144423722_0020_m_000009_0] using containerId: [container_1445144423722_0020_01_000011 on NM: [MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>],1
d4027f9f,<*>:<*>,1
e215e532,ATTEMPT_START <*>,10
b6e42a9d,Added attempt_1445144423722_0020_m_000001_1 to list of failed maps,1
60a12beb,Added attempt_1445144423722_0020_m_000002_1 to list of failed maps,1
9825653e,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.<*>) to context <*>,1
21a84d71,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.<*>) to context static,1
3f342666,Added global filter 'safety' (class=org.apache.hadoop.<*>.<*>$<*>),1
76153899,Adding #<*> tokens and #<*> <*> <*> <*> <*> <*> for launching container,1
9299ff18,Adding <*> org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,1
179946c4,Adding job <*> for job_1445144423722_0020 to jobTokenSecretManager,1
182b2caf,Address change detected. Old: msra-sa-<*> <*>: msra-sa-<*>:<*>,476
e960d281,After Scheduling: PendingReds:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,12
983af3ff,All maps assigned. Ramping up all remaining reduces:<*>,1
f5a9f250,Assigned container <*> to attempt_1445144423722_0020_m_000004_0,1
d858ab3e,Assigned container <*> to attempt_1445144423722_0020_m_000006_0,1
3c6dde18,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,1
e58be014,Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0,1
7ccf79c0,Assigned container container_1445144423722_0020_01_000004 to attempt_1445144423722_0020_m_000002_0,1
09d79c2f,Assigned container container_1445144423722_0020_01_000005 to attempt_1445144423722_0020_m_000003_0,1
2e533014,Assigned container container_1445144423722_0020_01_000007 to attempt_1445144423722_0020_m_000005_0,1
15de4a53,Assigned container container_1445144423722_0020_01_000009 to attempt_1445144423722_0020_m_000007_0,1
ed029ed9,Assigned container container_1445144423722_0020_01_000010 to attempt_1445144423722_0020_m_000008_0,1
c3caa667,Assigned container container_1445144423722_0020_01_000011 to attempt_1445144423722_0020_m_000009_0,1
0c898477,Auth <*> for job_1445144423722_0020 (auth:SIMPLE),10
3b71c866,Before Scheduling: PendingReds:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*> <*>:<*>,5
981c3cf8,"Cannot assign <*> <*>: [<*>: <*>, <*>: MSRA-SA-<*>.<*>.<*>.<*>.<*>:<*>, <*>: <*>-<*>-<*>.<*>.<*>.<*>.<*>:<*>, <*>: <<*>:<*>, <*>:<*>>, <*>: <*>, <*>: <*> { <*>: <*>, <*>: <*> }, ] <*> <*> <*> <*> <*>  <*> <*> <*> <*> <*> <<*>:<*>, <*>:<*>> <*> <*> <*> <*> <*> - <*>.<*>=<*>",1
55b9b36f,Container complete <*> for unknown container id container_1445144423722_0020_01_000012,1
82ea09ae,Created MRAppMaster for application appattempt_1445144423722_0020_000001,1
e4b998af,DFSOutputStream ResponseProcessor exception  for block BP-<*>-<*>-<*>:<*>,1
e051b4cf,DefaultSpeculator.addSpeculativeAttempt -- we are speculating task_1445144423722_0020_m_000000,1
689cc818,Diagnostics report from attempt_1445144423722_0020_m_000001_0: Error: java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,2
6002c8d7,Diagnostics report from attempt_1445144423722_0020_m_000002_0: Error: java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,2
d4ff27f3,Diagnostics report from attempt_1445144423722_0020_m_000003_0: Container killed by the ApplicationMaster.,1
0a1bddef,Done acknowledgement from attempt_1445144423722_0020_m_000003_0,1
43857601,ERROR <*> <*> <*>.,147
3a03968c,Emitting job history data to the timeline server is not enabled,1
e9552d3c,Error <*> <*> <*>: org.apache.hadoop.mapreduce.<*>.<*>@<*>,1
47103f02,"Error <*> for block BP-<*>-<*>-<*>:<*> <*> <*> <*>, <*>: <*> <*> <*>",1
d946f4c2,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs:<*>:<*>",1
3c5bb15c,Executing with tokens:,1
460da265,Extract jar:file:/D:<*>!<*> to C:<*>.<*>,1
44617da4,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for <*> <*>.  <*> <*> <*> ...,326
5a562dee,Http <*> <*> for http.requests.mapreduce is not defined,1
3a61b92e,IPC <*> <*> on <*>: <*>,2
9a17307a,IPC <*> <*>: <*>,2
4da36907,Input size for job job_1445144423722_0020 = <*>. <*> <*> <*> = <*>,1
86ebeedd,Instantiated MRClientService at MININT-FNANLI5.fareast.corp.<*>.<*>,1
6af6b73e,JOB_CREATE <*>,1
a060e15f,JVM with ID : jvm_1445144423722_0020_m_000002 asked for a task,1
f3d1eaac,JVM with ID : jvm_1445144423722_0020_m_000003 asked for a task,1
f95b7970,JVM with ID : jvm_1445144423722_0020_m_000004 asked for a task,1
14dd0c74,JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,1
57b3c758,JVM with ID : jvm_1445144423722_0020_m_000006 asked for a task,1
0046d88f,JVM with ID : jvm_1445144423722_0020_m_000007 asked for a task,1
bb55debe,JVM with ID : jvm_1445144423722_0020_m_000008 asked for a task,1
393f49cb,JVM with ID : jvm_1445144423722_0020_m_000009 asked for a task,1
ded9a954,JVM with ID : jvm_1445144423722_0020_m_000010 asked for a task,1
7b67dbdf,JVM with ID : jvm_1445144423722_0020_m_000011 asked for a task,1
a1897e2c,JVM with ID: jvm_1445144423722_0020_m_000002 given task: attempt_1445144423722_0020_m_000000_0,1
98643f4d,JVM with ID: jvm_1445144423722_0020_m_000003 given task: attempt_1445144423722_0020_m_000001_0,1
9476b2a3,JVM with ID: jvm_1445144423722_0020_m_000004 given task: attempt_1445144423722_0020_m_000002_0,1
1d9dbb74,JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,1
5d1bae15,JVM with ID: jvm_1445144423722_0020_m_000006 given task: attempt_1445144423722_0020_m_000004_0,1
6d28a95f,JVM with ID: jvm_1445144423722_0020_m_000007 given task: attempt_1445144423722_0020_m_000005_0,1
abc0844c,JVM with ID: jvm_1445144423722_0020_m_000008 given task: attempt_1445144423722_0020_m_000006_0,1
b195eed6,JVM with ID: jvm_1445144423722_0020_m_000009 given task: attempt_1445144423722_0020_m_000007_0,1
6db5a7b7,JVM with ID: jvm_1445144423722_0020_m_000010 given task: attempt_1445144423722_0020_m_000008_0,1
8b701d63,JVM with ID: jvm_1445144423722_0020_m_000011 given task: attempt_1445144423722_0020_m_000009_0,1
be45c51b,Jetty <*> to port <*>,1
66b62166,KILLING attempt_1445144423722_0020_m_000001_0,1
11ac0226,KILLING attempt_1445144423722_0020_m_000002_0,1
e70ff2e3,KILLING attempt_1445144423722_0020_m_000003_0,1
43506798,"Kind: <*>, <*>: , <*>: (<*> { <*> { id: <*> <*>: <*> } <*>: <*> } <*>: -<*>)",1
c77ffeb6,Launching attempt_1445144423722_0020_m_000000_0,1
ad28b9a2,Launching attempt_1445144423722_0020_m_000001_0,1
f943c4b7,Launching attempt_1445144423722_0020_m_000002_0,1
bf3cd621,Launching attempt_1445144423722_0020_m_000003_0,1
684642cc,Launching attempt_1445144423722_0020_m_000004_0,1
a4edfbd5,Launching attempt_1445144423722_0020_m_000005_0,1
64234ef1,Launching attempt_1445144423722_0020_m_000006_0,1
9f576aba,Launching attempt_1445144423722_0020_m_000007_0,1
3092a03e,Launching attempt_1445144423722_0020_m_000008_0,1
212d8df2,Launching attempt_1445144423722_0020_m_000009_0,1
b7237b39,Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.<*>) <*> org.mortbay.log.<*>,1
fcc51ed8,"MRAppMaster launching <*>, <*>-<*>, <*>-container job job_1445144423722_0020.",1
fc657c96,MRAppMaster metrics system started,1
839df2dd,Not uberizing <*> <*>: not enabled; too many maps; too much input;,1
3a2741bf,Num completed Tasks: <*>,1
1e3d6618,Number of reduces for job job_1445144423722_0020 = <*>,1
5613c948,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:<*>,1
d4417c01,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:<*>,4
9275a554,Opening proxy : MSRA-SA-<*>.fareast.corp.<*>.<*>:<*>,8
84f76293,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : <*>.<*>,46
c9217f2c,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : <*>.<*>,56
06966e8c,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : <*>.<*>,55
af780718,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : <*>.<*>,39
a17babc6,Progress of TaskAttempt attempt_1445144423722_0020_m_000004_0 is : <*>.<*>,17
31493974,Progress of TaskAttempt attempt_1445144423722_0020_m_000005_0 is : <*>.<*>,17
4e724456,Progress of TaskAttempt attempt_1445144423722_0020_m_000006_0 is : <*>.<*>,17
9b7d2314,Progress of TaskAttempt attempt_1445144423722_0020_m_000007_0 is : <*>.<*>,15
6b67fc79,Progress of TaskAttempt attempt_1445144423722_0020_m_000008_0 is : <*>.<*>,13
3feb976b,Progress of TaskAttempt attempt_1445144423722_0020_m_000009_0 is : <*>.<*>,14
cd96164b,Putting shuffle <*> <*> <*>,1
e24f0aa2,Reduce slow <*> <*> <*>. <*> <*>.,1
14b068b3,Reduce slow <*> <*> not met. completedMapsForReduceSlowstart <*>,130
094cda1f,Registered webapp <*> <*>,1
3c372652,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.<*>.<*>.<*>.<*>.<*>,1
996bdb9a,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for <*> <*>.<*>.<*>.<*>.<*>.<*>.<*>.<*>,1
4eeec629,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
b29b26e9,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for <*> <*>.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
8bbdb007,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
286ffb20,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
53e57db4,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
89be9de4,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
21f742d7,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.<*>.<*>.<*>.<*>.<*>.<*>$<*>,1
2874228a,"Retrying connect to server: msra-sa-<*>:<*>. <*> <*> <*> <*>(<*>); <*> <*> <*> <*>(<*>=<*>, <*>=<*> <*>)",146
4616e05d,Scheduled snapshot period at <*> <*>(<*>).,1
a5763810,Scheduling a redundant attempt for task task_1445144423722_0020_m_000000,1
d65352bc,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000000_0 : <*>,1
f5b1a0b5,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000001_0 : <*>,1
f51aa1b5,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000002_0 : <*>,1
eb8a23d7,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000003_0 : <*>,1
0e7106d9,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000004_0 : <*>,1
08937eab,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000005_0 : <*>,1
727b9380,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000006_0 : <*>,1
0e93441c,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000007_0 : <*>,1
abcc1537,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000008_0 : <*>,1
3ec47b0b,Shuffle port returned by <*> for attempt_1445144423722_0020_m_000009_0 : <*>,1
e497a05e,Size of containertokens_dob is <*>,1
bb18e315,"Slow <*> <*> <*> <*> <*> (<*>=<*>); <*>: <*>: -<*> <*>: <*> <*>: <*> <*>: <*>, <*>: [<*>, <*>]",1
43663525,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>,1
70066a26,Starting Socket Reader #<*> for port <*>,2
b0d2baa1,Task cleanup failed for attempt attempt_1445144423722_0020_m_000001_0,1
30e29814,Task cleanup failed for attempt attempt_1445144423722_0020_m_000002_0,1
04500f53,Task succeeded with attempt attempt_1445144423722_0020_m_000003_0,1
1db0a33d,Task: attempt_1445144423722_0020_m_000001_0 - exited : java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,1
a73c3287,Task: attempt_1445144423722_0020_m_000002_0 - exited : java.net.NoRouteToHostException: No Route to Host from  <*>-<*> <*> <*>-<*>-<*>:<*> <*> <*> <*> <*> <*>: <*>.<*>.<*>: <*> <*> <*> <*>: <*> <*> <*>; <*> <*> <*> <*>:  <*>:<*>,1
ff2ddc99,"Thread <*>[<*>,<*>,<*>] <*> <*> <*>.",1
916d4a74,Using callQueue class java.util.concurrent.LinkedBlockingQueue,2
0594ecc2,Using mapred newApiCommitter.,1
145792ac,We launched <*> <*>.  <*> <*> <*>.,1
01425cf2,Web app /mapreduce started at <*>,1
c5e95c21,adding path spec: <*>,2
4d4d66b9,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
24091e93,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
83f2d27d,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
7f8f6690,attempt_1445144423722_0020_m_000000_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
822446e1,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
bfb6ca15,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,1
99020ae5,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,1
b03a9005,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
cf5b45e6,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,1
0e4b891d,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
42629681,attempt_1445144423722_0020_m_000001_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
36bbb96f,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
fedf12e8,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_CONTAINER_CLEANUP to FAIL_TASK_CLEANUP,1
22d9175e,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from FAIL_TASK_CLEANUP to FAILED,1
02ee363d,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
c577ac64,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from RUNNING to FAIL_CONTAINER_CLEANUP,1
014778a7,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
92a3c90e,attempt_1445144423722_0020_m_000002_1 TaskAttempt Transitioned from NEW to UNASSIGNED,1
83bdd356,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
a53613d7,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
aa232aab,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from RUNNING to SUCCESS_CONTAINER_CLEANUP,1
e8961bc9,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from SUCCESS_CONTAINER_CLEANUP to SUCCEEDED,1
4fc221df,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
23187cb2,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
8137d752,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
c5fdfcea,attempt_1445144423722_0020_m_000004_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
65dd06bd,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
43f25ccd,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
aba3b6c9,attempt_1445144423722_0020_m_000005_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
aa6bbd13,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
7ed7af74,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
22f10717,attempt_1445144423722_0020_m_000006_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
8a3f6ce9,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,1
211f2156,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
5a8fa416,attempt_1445144423722_0020_m_000008_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,1
09e96edc,attempt_1445144423722_0020_r_000000_0 TaskAttempt Transitioned from NEW to UNASSIGNED,1
73bc8979,"getResources(<*>) for application_1445144423722_0020: ask=<*> <*>= <*> <*>=<*> <*>=<*> <*>=<<*>:<*>, <*>:-<*>> <*>=<*>",12
bc800f0e,jetty-<*>.<*>.<*>,1
8362f0f7,job_1445144423722_0020Job Transitioned from INITED to SETUP,1
f818dffe,job_1445144423722_0020Job Transitioned from NEW to INITED,1
59681fa2,job_1445144423722_0020Job Transitioned from SETUP to RUNNING,1
0f7ebbe9,"mapResourceRequest:<memory:<*>, <*>:<*>>",1
07a75a5d,maxTaskFailuresPerNode is <*>,1
f763e564,"reduceResourceRequest:<memory:<*>, <*>:<*>>",1
22bc468a,task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,1
a940da1b,task_1445144423722_0020_m_000001 Task Transitioned from SCHEDULED to RUNNING,1
058eb1ae,task_1445144423722_0020_m_000002 Task Transitioned from NEW to SCHEDULED,1
2caf0f3b,task_1445144423722_0020_m_000002 Task Transitioned from SCHEDULED to RUNNING,1
3c8c9ecf,task_1445144423722_0020_m_000003 Task Transitioned from NEW to SCHEDULED,1
2e4c310e,task_1445144423722_0020_m_000003 Task Transitioned from RUNNING to SUCCEEDED,1
9175c310,task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,1
4eeaa3e6,task_1445144423722_0020_m_000004 Task Transitioned from NEW to SCHEDULED,1
2592748f,task_1445144423722_0020_m_000004 Task Transitioned from SCHEDULED to RUNNING,1
27d72382,task_1445144423722_0020_m_000005 Task Transitioned from NEW to SCHEDULED,1
8cee6ca2,task_1445144423722_0020_m_000005 Task Transitioned from SCHEDULED to RUNNING,1
a3e20fc6,task_1445144423722_0020_m_000006 Task Transitioned from NEW to SCHEDULED,1
80ecd4d3,task_1445144423722_0020_m_000006 Task Transitioned from SCHEDULED to RUNNING,1
aae06527,task_1445144423722_0020_m_000007 Task Transitioned from NEW to SCHEDULED,1
fe3ac698,task_1445144423722_0020_m_000007 Task Transitioned from SCHEDULED to RUNNING,1
6b3489cd,task_1445144423722_0020_m_000008 Task Transitioned from NEW to SCHEDULED,1
8a538fb7,task_1445144423722_0020_m_000008 Task Transitioned from SCHEDULED to RUNNING,1
2689fefd,task_1445144423722_0020_m_000009 Task Transitioned from NEW to SCHEDULED,1
6788c71a,task_1445144423722_0020_m_000009 Task Transitioned from SCHEDULED to RUNNING,1
